Rank,Release Group,Worldwide,Domestic,Foreign,filename,Year,Domestic %,Foreign %
5802,Burden,20437,18440,1997,movies-2017.csv,2017,0.9022850711944023,0.09771492880559769
5803,Never,20431,20431,0,movies-2016.csv,2016,1.0,0.0
5804,The Highest Pass,20386,20386,0,movies-2012.csv,2012,1.0,0.0
5805,The All Americans,20324,20324,0,movies-2019.csv,2019,1.0,0.0
5806,Koroshiya 1 2017 Re-release,20285,20285,0,movies-2017.csv,2017,1.0,0.0
5807,Izzy Gets the F*ck Across Town,20208,20208,0,movies-2018.csv,2018,1.0,0.0
5808,New World Order,20205,20205,0,movies-2016.csv,2016,1.0,0.0
5809,Jesus Henry Christ,20183,20183,0,movies-2012.csv,2012,1.0,0.0
5810,Friends and Romans,20136,20136,0,movies-2015.csv,2015,1.0,0.0
5811,How to Grow a Band,20135,20135,0,movies-2012.csv,2012,1.0,0.0
5812,The Man from Outer Space,20102,20102,0,movies-2017.csv,2017,1.0,0.0
5813,Love Me True,20100,20100,0,movies-2016.csv,2016,1.0,0.0
5814,The Past is a Grotesque Animal,20056,20056,0,movies-2014.csv,2014,1.0,0.0
5815,Apocalypsis,20052,20052,0,movies-2018.csv,2018,1.0,0.0
5816,General Magic,20046,20046,0,movies-2019.csv,2019,1.0,0.0
5817,The Gospel of Eureka,20039,20039,0,movies-2019.csv,2019,1.0,0.0
5818,"No Pay, Nudity",20017,20017,0,movies-2016.csv,2016,1.0,0.0
5819,Lore,20006,20006,0,movies-2020.csv,2020,1.0,0.0
5820,Eight Hours Don't Make a Day,19987,19987,0,movies-2018.csv,2018,1.0,0.0
5821,"One Sings, the Other Doesn't",19919,19919,0,movies-2018.csv,2018,1.0,0.0
5822,Wedding Palace,19908,19908,0,movies-2013.csv,2013,1.0,0.0
5823,Forbidden Games,19889,19889,0,movies-2015.csv,2015,1.0,0.0
5824,Foster Boy,19873,19873,0,movies-2020.csv,2020,1.0,0.0
5825,Active Measures,19862,19862,0,movies-2018.csv,2018,1.0,0.0
5826,Heat and Dust 2017 Re-release,19856,19856,0,movies-2017.csv,2017,1.0,0.0
5827,Wild Canaries,19777,19777,0,movies-2015.csv,2015,1.0,0.0
5828,The Romans,19705,19705,0,movies-2016.csv,2016,1.0,0.0
5829,Trafficked,19698,19698,0,movies-2017.csv,2017,1.0,0.0
5830,Misery Loves Comedy,19634,19634,0,movies-2015.csv,2015,1.0,0.0
5831,Bad Milo,19613,19613,0,movies-2013.csv,2013,1.0,0.0
5832,Art Bastard,19600,19600,0,movies-2016.csv,2016,1.0,0.0
5833,Uzumasa Limelight,19597,19597,0,movies-2014.csv,2014,1.0,0.0
5834,Zoology,19572,0,19572,movies-2016.csv,2016,0.0,1.0
5835,Damascus Cover,19532,0,19532,movies-2018.csv,2018,0.0,1.0
5836,Comet,19530,8623,10907,movies-2014.csv,2014,0.4415258576548899,0.5584741423451101
5837,Hannah: Buddhism's Untold Journey,19526,396,19130,movies-2016.csv,2016,0.02028065143910683,0.9797193485608932
5838,BOSTON: An American Running Story 2017 Re-release,19499,19499,0,movies-2017.csv,2017,1.0,0.0
5839,Grassroots,19492,12356,7136,movies-2012.csv,2012,0.6339010876256926,0.3660989123743074
5840,In Over My Head,19482,19482,0,movies-2012.csv,2012,1.0,0.0
5841,A Picture of You,19480,19480,0,movies-2014.csv,2014,1.0,0.0
5842,Guardian Angel,19480,19480,0,movies-2014.csv,2014,1.0,0.0
5843,Whensday,19463,19463,0,movies-2013.csv,2013,1.0,0.0
5844,Hunter Gatherer,19462,19462,0,movies-2016.csv,2016,1.0,0.0
5845,Skateland,19411,19411,0,movies-2011.csv,2011,1.0,0.0
5846,She Is the Ocean,19394,18828,566,movies-2020.csv,2020,0.9708157162008869,0.029184283799113128
5847,Mansfield 66/67,19390,17930,1460,movies-2017.csv,2017,0.9247034553893759,0.07529654461062403
5848,Tchoupitoulas,19375,19375,0,movies-2012.csv,2012,1.0,0.0
5849,Actress,19365,19365,0,movies-2014.csv,2014,1.0,0.0
5850,Peter Brook: The Tightrope,19365,19365,0,movies-2014.csv,2014,1.0,0.0
5851,Watchers of the Sky,19339,19339,0,movies-2014.csv,2014,1.0,0.0
5852,Gabo: The Creation of Gabriel Garcia Marquez,19337,19337,0,movies-2015.csv,2015,1.0,0.0
5853,Jackie & Ryan,19305,0,19305,movies-2015.csv,2015,0.0,1.0
5854,Reuniting the Rubins,19288,13569,5719,movies-2011.csv,2011,0.703494400663625,0.29650559933637494
5855,Romeos,19248,1081,18167,movies-2011.csv,2011,0.056161679135494594,0.9438383208645054
5856,Mandy 2020 Re-release,19169,19169,0,movies-2020.csv,2020,1.0,0.0
5857,Who We Are Now,19128,19128,0,movies-2018.csv,2018,1.0,0.0
5858,That Most Important Thing: Love,19120,19120,0,movies-2017.csv,2017,1.0,0.0
5859,Revelation: Dawn of Global Government,19107,19107,0,movies-2016.csv,2016,1.0,0.0
5860,Make Believe,19085,19085,0,movies-2011.csv,2011,1.0,0.0
5861,November,19084,19084,0,movies-2018.csv,2018,1.0,0.0
5862,Search Engines,19033,19033,0,movies-2016.csv,2016,1.0,0.0
5863,The Challenger,19003,19003,0,movies-2015.csv,2015,1.0,0.0
5864,The Color Wheel,19001,19001,0,movies-2012.csv,2012,1.0,0.0
5865,The Kill Team,18983,18983,0,movies-2014.csv,2014,1.0,0.0
5866,Sophomore,18945,18945,0,movies-2012.csv,2012,1.0,0.0
5867,Smash & Grab: The Story of the Pink Panthers,18938,18938,0,movies-2013.csv,2013,1.0,0.0
5868,Ktown Cowboys,18863,18863,0,movies-2016.csv,2016,1.0,0.0
5869,Nostalgia,18846,18846,0,movies-2013.csv,2013,1.0,0.0
5870,Frank and Ava,18829,18829,0,movies-2018.csv,2018,1.0,0.0
5871,Test,18823,18823,0,movies-2014.csv,2014,1.0,0.0
5872,The Sorcerer and the White Snake 2013 Re-release,18759,18759,0,movies-2013.csv,2013,1.0,0.0
5873,Scandalous: The True Story of the National Enquirer,18759,18759,0,movies-2019.csv,2019,1.0,0.0
5874,Before Stonewall,18724,18724,0,movies-2019.csv,2019,1.0,0.0
5875,Seoul Searching,18654,18654,0,movies-2016.csv,2016,1.0,0.0
5876,Crime + Punishment,18644,18644,0,movies-2018.csv,2018,1.0,0.0
5877,A Single Shot,18642,18642,0,movies-2013.csv,2013,1.0,0.0
5878,Wish Me Away,18618,18618,0,movies-2012.csv,2012,1.0,0.0
5879,The Return of Martin Guerre 2019 Re-release,18603,18603,0,movies-2019.csv,2019,1.0,0.0
5880,The Pagan King: The Battle of Death,18598,0,18598,movies-2018.csv,2018,0.0,1.0
5881,Bobbi Jene,18579,18579,0,movies-2017.csv,2017,1.0,0.0
5882,La Camioneta: The Journey of One American School Bus,18558,18558,0,movies-2013.csv,2013,1.0,0.0
5883,Let My People Go!,18529,18529,0,movies-2013.csv,2013,1.0,0.0
5884,Allegiance to Broadway,18527,18527,0,movies-2018.csv,2018,1.0,0.0
5885,Desolation,18490,18490,0,movies-2018.csv,2018,1.0,0.0
5886,All the Rage,18489,18489,0,movies-2017.csv,2017,1.0,0.0
5887,The Ghoul,18459,2032,16427,movies-2017.csv,2017,0.11008180291456741,0.8899181970854326
5888,306 Hollywood,18399,18399,0,movies-2018.csv,2018,1.0,0.0
5889,Shithouse,18370,18370,0,movies-2020.csv,2020,1.0,0.0
5890,Oka!,18364,18364,0,movies-2011.csv,2011,1.0,0.0
5891,"Phoenix, Oregon",18356,18356,0,movies-2019.csv,2019,1.0,0.0
5892,"Intent to Destroy: Death, Denial & Depiction 2017 Re-release",18340,18340,0,movies-2017.csv,2017,1.0,0.0
5893,The Channel,18319,18319,0,movies-2016.csv,2016,1.0,0.0
5894,Four Bags Full,18297,18297,0,movies-2013.csv,2013,1.0,0.0
5895,SHOT! The Psycho-Spiritual Mantra of Rock,18295,15157,3138,movies-2017.csv,2017,0.8284777261546871,0.17152227384531293
5896,Tosca's Kiss,18236,18236,0,movies-2014.csv,2014,1.0,0.0
5897,Torn,18202,18202,0,movies-2013.csv,2013,1.0,0.0
5898,Marcelino Pan y Vino 2012 Re-release,18193,18193,0,movies-2012.csv,2012,1.0,0.0
5899,Who is Dayani Cristal?,18190,18190,0,movies-2014.csv,2014,1.0,0.0
5900,The Lion in Winter 2016 Re-release,18177,18177,0,movies-2016.csv,2016,1.0,0.0
5901,Coming Through the Rye,18137,18137,0,movies-2016.csv,2016,1.0,0.0
5902,King of Hearts,18130,17646,484,movies-2018.csv,2018,0.973303916161059,0.02669608383894098
5903,Peter and the Farm,18123,18123,0,movies-2016.csv,2016,1.0,0.0
5904,Harry Benson: Shoot First,18092,18092,0,movies-2016.csv,2016,1.0,0.0
5905,A Bit of Bad Luck,18089,18089,0,movies-2016.csv,2016,1.0,0.0
5906,Total Recall 2012 Re-release,18081,18081,0,movies-2012.csv,2012,1.0,0.0
5907,Holy Hell,18051,18051,0,movies-2016.csv,2016,1.0,0.0
5908,On Tour with Pina Bausch,18016,18016,0,movies-2014.csv,2014,1.0,0.0
5909,I Knew Her Well,18010,18010,0,movies-2016.csv,2016,1.0,0.0
5910,Men Go to Battle,18006,18006,0,movies-2016.csv,2016,1.0,0.0
5911,Battle for Brooklyn,18000,18000,0,movies-2011.csv,2011,1.0,0.0
5912,Jamel Shabazz Street Photographer,17992,17992,0,movies-2013.csv,2013,1.0,0.0
5913,Payback,17979,17979,0,movies-2012.csv,2012,1.0,0.0
5914,Cook County,17977,17977,0,movies-2011.csv,2011,1.0,0.0
5915,The Cranes Are Flying,17923,17923,0,movies-2019.csv,2019,1.0,0.0
5916,Dealin' with Idiots,17909,17909,0,movies-2013.csv,2013,1.0,0.0
5917,Li'l Quinquin,17868,7192,10676,movies-2015.csv,2015,0.4025072755764495,0.5974927244235505
5918,The Last Shaman,17844,17844,0,movies-2017.csv,2017,1.0,0.0
5919,Made in Hong Kong,17843,17843,0,movies-2020.csv,2020,1.0,0.0
5920,David,17828,0,17828,movies-2013.csv,2013,0.0,1.0
5921,Batman: Mask of the Phantasm 2018 Re-release,17813,17813,0,movies-2018.csv,2018,1.0,0.0
5922,Escapes,17778,17778,0,movies-2017.csv,2017,1.0,0.0
5923,Sacred,17740,17740,0,movies-2017.csv,2017,1.0,0.0
5924,Little Birds,17739,17739,0,movies-2012.csv,2012,1.0,0.0
5925,The Other One,17727,17727,0,movies-2015.csv,2015,1.0,0.0
5926,Kelly & Cal,17702,17702,0,movies-2014.csv,2014,1.0,0.0
5927,Bad Grandmas,17688,17688,0,movies-2017.csv,2017,1.0,0.0
5928,The History of Future Folk,17646,17646,0,movies-2013.csv,2013,1.0,0.0
5929,Kills On Wheels 2016 Re-release,17595,15898,1697,movies-2017.csv,2017,0.9035521454958795,0.0964478545041205
5930,How He Fell in Love,17575,17575,0,movies-2016.csv,2016,1.0,0.0
5931,The Chronicle of Anna Magdalena Bach,17527,17527,0,movies-2018.csv,2018,1.0,0.0
5932,Streit's: Matzo and the American Dream,17506,17506,0,movies-2016.csv,2016,1.0,0.0
5933,Butterfly Girl,17503,17503,0,movies-2015.csv,2015,1.0,0.0
5934,Chained for Life,17431,17431,0,movies-2019.csv,2019,1.0,0.0
5935,Pandora and the Flying Dutchman 2020 Re-release,17401,17401,0,movies-2020.csv,2020,1.0,0.0
5936,"A Bread Factory, Part One/A Bread Factory, Part Two",17325,17325,0,movies-2018.csv,2018,1.0,0.0
5937,Littlerock,17309,17309,0,movies-2011.csv,2011,1.0,0.0
5938,The Homestretch,17306,17306,0,movies-2014.csv,2014,1.0,0.0
5939,Archie's Final Project,17282,17282,0,movies-2011.csv,2011,1.0,0.0
5940,Stand Clear of the Closing Doors,17282,17282,0,movies-2014.csv,2014,1.0,0.0
5941,Revival,17252,17252,0,movies-2018.csv,2018,1.0,0.0
5942,Landfill Harmonic,17205,17205,0,movies-2016.csv,2016,1.0,0.0
5943,Food Evolution,17181,17181,0,movies-2017.csv,2017,1.0,0.0
5944,Accident 2014 Re-release,17161,17161,0,movies-2014.csv,2014,1.0,0.0
5945,Le Pont du Nord,17110,17110,0,movies-2013.csv,2013,1.0,0.0
5946,Always Shine,17102,17102,0,movies-2016.csv,2016,1.0,0.0
5947,On the Map,17099,17099,0,movies-2016.csv,2016,1.0,0.0
5948,Grandmaster,17077,17077,0,movies-2012.csv,2012,1.0,0.0
5949,The Understudy,17036,17036,0,movies-2012.csv,2012,1.0,0.0
5950,Goodbye to All That,16986,16986,0,movies-2014.csv,2014,1.0,0.0
5951,The Prophet's Son,16983,16983,0,movies-2012.csv,2012,1.0,0.0
5952,Joseph Pulitzer: Voice of the People,16970,16970,0,movies-2019.csv,2019,1.0,0.0
5953,Advocate,16942,16942,0,movies-2020.csv,2020,1.0,0.0
5954,Return,16886,16124,762,movies-2012.csv,2012,0.9548738600023688,0.045126139997631175
5955,Hank and Asha,16878,16878,0,movies-2014.csv,2014,1.0,0.0
5956,Swim Team,16783,16783,0,movies-2017.csv,2017,1.0,0.0
5957,Night Across the Street,16778,16778,0,movies-2013.csv,2013,1.0,0.0
5958,Eva 2015 Re-release,16738,16738,0,movies-2015.csv,2015,1.0,0.0
5959,Inventing Our Life: The Kibbutz Experiment,16734,16734,0,movies-2012.csv,2012,1.0,0.0
5960,This Changes Everything,16692,16692,0,movies-2015.csv,2015,1.0,0.0
5961,The World of Kanako 2015 Re-release,16627,16627,0,movies-2015.csv,2015,1.0,0.0
5962,The Freedom to Marry,16611,16611,0,movies-2017.csv,2017,1.0,0.0
5963,Who Took Johnny,16595,16595,0,movies-2015.csv,2015,1.0,0.0
5964,Haikara-San: Here Comes Miss Modern,16572,16572,0,movies-2018.csv,2018,1.0,0.0
5965,Life in a Walk,16557,16557,0,movies-2015.csv,2015,1.0,0.0
5966,Brave New Jersey,16544,16544,0,movies-2017.csv,2017,1.0,0.0
5967,33 & Beyond: The Royal Art of Freemasonry,16533,16533,0,movies-2017.csv,2017,1.0,0.0
5968,Mission Control: The Unsung Heroes of Apollo,16405,16405,0,movies-2017.csv,2017,1.0,0.0
5969,Magician: The Astonishing Life and Work of Orson Welles,16400,16400,0,movies-2014.csv,2014,1.0,0.0
5970,Dying to Know: Ram Dass & Timothy Leary,16397,16397,0,movies-2017.csv,2017,1.0,0.0
5971,Design Is One: The Vignellis,16386,16386,0,movies-2013.csv,2013,1.0,0.0
5972,Centigrade,16263,16263,0,movies-2020.csv,2020,1.0,0.0
5973,I Melt with You,16232,6361,9871,movies-2011.csv,2011,0.3918802365697388,0.6081197634302612
5974,The Human Centipede III (Final Sequence),16184,16184,0,movies-2015.csv,2015,1.0,0.0
5975,This is Our Land,16182,11567,4615,movies-2017.csv,2017,0.7148065752070202,0.2851934247929799
5976,Detour,16172,16172,0,movies-2018.csv,2018,1.0,0.0
5977,All the Queen's Horses,16172,16172,0,movies-2017.csv,2017,1.0,0.0
5978,Virginia Minnesota,16118,16118,0,movies-2019.csv,2019,1.0,0.0
5979,Levitated Mass,16086,16086,0,movies-2014.csv,2014,1.0,0.0
5980,Straight Up,16080,16080,0,movies-2020.csv,2020,1.0,0.0
5981,1920 London,16077,0,16077,movies-2016.csv,2016,0.0,1.0
5982,Out of the Clear Blue Sky,16050,16050,0,movies-2013.csv,2013,1.0,0.0
5983,Long Shot: The Kevin Laue Story,16011,16011,0,movies-2012.csv,2012,1.0,0.0
5984,Planet of Snail,16002,13957,2045,movies-2012.csv,2012,0.8722034745656793,0.1277965254343207
5985,Supercapitalist,16000,16000,0,movies-2012.csv,2012,1.0,0.0
5986,Charged: The Eduardo Garcia Story,15920,15920,0,movies-2017.csv,2017,1.0,0.0
5987,Can You Dig This,15909,15909,0,movies-2015.csv,2015,1.0,0.0
5988,The Bay of Silence,15889,1941,13948,movies-2020.csv,2020,0.12215998489521052,0.8778400151047895
5989,This Binary Universe,15875,15875,0,movies-2012.csv,2012,1.0,0.0
5990,Starfish,15849,15849,0,movies-2019.csv,2019,1.0,0.0
5991,A Reason,15792,15792,0,movies-2015.csv,2015,1.0,0.0
5992,Defining Hope,15788,15788,0,movies-2017.csv,2017,1.0,0.0
5993,Take Me Home,15760,15760,0,movies-2012.csv,2012,1.0,0.0
5994,Full Moon in Paris,15726,15726,0,movies-2015.csv,2015,1.0,0.0
5995,Trinity Seven The Movie 2: Heavens Library & Crimson Lord,15712,15712,0,movies-2019.csv,2019,1.0,0.0
5996,Dreams Rewired,15626,11843,3783,movies-2015.csv,2015,0.7579034941763727,0.2420965058236273
5997,Out on Stage,15623,15623,0,movies-2018.csv,2018,1.0,0.0
5998,The Competition 2019 Re-release,15622,15622,0,movies-2019.csv,2019,1.0,0.0
5999,Basmati Blues,15605,0,15605,movies-2017.csv,2017,0.0,1.0
6000,Five Nights in Maine,15587,15587,0,movies-2016.csv,2016,1.0,0.0
6001,Bob le Flambeur,15586,15586,0,movies-2018.csv,2018,1.0,0.0
6002,When You Read This Letter,15552,15552,0,movies-2018.csv,2018,1.0,0.0
6003,Postcards from London,15548,5312,10236,movies-2018.csv,2018,0.3416516593774119,0.6583483406225881
6004,Stuffed,15532,15532,0,movies-2019.csv,2019,1.0,0.0
6005,Counter Column,15529,15529,0,movies-2020.csv,2020,1.0,0.0
6006,Tom of Finland 2018 Re-release,15483,3314,12169,movies-2018.csv,2018,0.21404120648453143,0.7859587935154686
6007,They Will Have to Kill Us First: Malian Music In Exile,15453,7516,7937,movies-2015.csv,2015,0.48637804956966285,0.5136219504303372
6008,California Solo,15433,15433,0,movies-2012.csv,2012,1.0,0.0
6009,Be Somebody,15395,15395,0,movies-2016.csv,2016,1.0,0.0
6010,Between the Lines,15383,15383,0,movies-2019.csv,2019,1.0,0.0
6011,Dumbstruck,15379,15379,0,movies-2011.csv,2011,1.0,0.0
6012,The Adderall Diaries,15364,13191,2173,movies-2016.csv,2016,0.8585654777401718,0.14143452225982817
6013,The President,15338,7578,7760,movies-2016.csv,2016,0.4940670230799322,0.5059329769200678
6014,Narcissister Organ Player,15334,15334,0,movies-2018.csv,2018,1.0,0.0
6015,Only the Young,15312,15312,0,movies-2012.csv,2012,1.0,0.0
6016,Contemporary Color,15305,15305,0,movies-2017.csv,2017,1.0,0.0
6017,American Deep State,15269,15269,0,movies-2020.csv,2020,1.0,0.0
6018,Starcrossed,15263,15263,0,movies-2016.csv,2016,1.0,0.0
6019,Arabian Nights: Volume 2 - The Desolate One,15245,6398,8847,movies-2015.csv,2015,0.4196785831420138,0.5803214168579862
6020,People's Republic of Desire,15241,15241,0,movies-2018.csv,2018,1.0,0.0
6021,The Samaritan,15220,2521,12699,movies-2012.csv,2012,0.16563731931668857,0.8343626806833114
6022,Funan,15152,15152,0,movies-2019.csv,2019,1.0,0.0
6023,The Olivia Experiment,15122,15122,0,movies-2014.csv,2014,1.0,0.0
6024,Kung Fu Joe,15120,15120,0,movies-2012.csv,2012,1.0,0.0
6025,Trade of Innocents,15091,15091,0,movies-2012.csv,2012,1.0,0.0
6026,Rebels on Pointe,15088,15088,0,movies-2017.csv,2017,1.0,0.0
6027,Cheatin',15077,15077,0,movies-2015.csv,2015,1.0,0.0
6028,Barefoot,15071,15071,0,movies-2014.csv,2014,1.0,0.0
6029,Caught in the Web,15033,1067,13966,movies-2012.csv,2012,0.07097718352956828,0.9290228164704317
6030,I'm Not Jesus Mommy,15005,15005,0,movies-2011.csv,2011,1.0,0.0
6031,The Tenant,15003,15003,0,movies-2011.csv,2011,1.0,0.0
6032,Wrinkles the Clown,14938,14938,0,movies-2019.csv,2019,1.0,0.0
6033,I Declare War,14928,14928,0,movies-2013.csv,2013,1.0,0.0
6034,Trust Machine: The Story of Blockchain,14905,14905,0,movies-2018.csv,2018,1.0,0.0
6035,La Maison de la radio,14905,8095,6810,movies-2013.csv,2013,0.5431063401543106,0.45689365984568936
6036,ZZ Top: That Little Ol' Band from Texas,14879,14879,0,movies-2019.csv,2019,1.0,0.0
6037,Horses of God 2014 Re-release,14817,14817,0,movies-2014.csv,2014,1.0,0.0
6038,Vince Giordano: There's a Future in the Past,14807,14807,0,movies-2017.csv,2017,1.0,0.0
6039,Kiss of the Damned,14752,14752,0,movies-2013.csv,2013,1.0,0.0
6040,The Prey 2012 Re-release,14738,13959,779,movies-2012.csv,2012,0.9471434387298141,0.05285656127018591
6041,Sweet Virginia,14725,11753,2972,movies-2017.csv,2017,0.7981663837011884,0.20183361629881155
6042,Gloria,14701,14701,0,movies-2015.csv,2015,1.0,0.0
6043,30 Beats,14693,14693,0,movies-2012.csv,2012,1.0,0.0
6044,Last Men in Aleppo,14637,14637,0,movies-2017.csv,2017,1.0,0.0
6045,10 Days in a Madhouse,14616,14616,0,movies-2015.csv,2015,1.0,0.0
6046,Unraveled,14615,14615,0,movies-2012.csv,2012,1.0,0.0
6047,Buzzard,14591,14591,0,movies-2015.csv,2015,1.0,0.0
6048,Tristana,14586,14586,0,movies-2012.csv,2012,1.0,0.0
6049,Ferrante Fever,14518,11137,3381,movies-2018.csv,2018,0.7671166827386693,0.23288331726133077
6050,The Wanderers 2016 Re-release,14492,14492,0,movies-2016.csv,2016,1.0,0.0
6051,Antarctica: Ice and Sky 2017 Re-release,14475,14475,0,movies-2017.csv,2017,1.0,0.0
6052,The Public Image is Rotten,14464,11293,3171,movies-2018.csv,2018,0.7807660398230089,0.21923396017699115
6053,My Son 2019 Re-release,14450,14450,0,movies-2019.csv,2019,1.0,0.0
6054,The Last Movie Star,14410,14410,0,movies-2018.csv,2018,1.0,0.0
6055,The Unbelievers,14400,14400,0,movies-2013.csv,2013,1.0,0.0
6056,The Uncondemned,14393,14393,0,movies-2016.csv,2016,1.0,0.0
6057,Exhibition,14378,14344,34,movies-2014.csv,2014,0.9976352761162888,0.0023647238837112253
6058,Justice Is Mind,14360,14360,0,movies-2013.csv,2013,1.0,0.0
6059,Gone Doggy Gone,14354,14354,0,movies-2015.csv,2015,1.0,0.0
6060,Peep World,14351,14351,0,movies-2011.csv,2011,1.0,0.0
6061,Machines,14331,9710,4621,movies-2017.csv,2017,0.6775521596538971,0.32244784034610285
6062,Never Stand Still,14272,14272,0,movies-2012.csv,2012,1.0,0.0
6063,Combat Obscura,14242,14242,0,movies-2019.csv,2019,1.0,0.0
6064,Saheb Biwi Aur Gangster,14231,14231,0,movies-2011.csv,2011,1.0,0.0
6065,Brother Nature,14218,14218,0,movies-2016.csv,2016,1.0,0.0
6066,A Perfect Man,14147,7117,7030,movies-2013.csv,2013,0.5030748568601117,0.49692514313988834
6067,Newtown,14109,14109,0,movies-2016.csv,2016,1.0,0.0
6068,We Won't Grow Old Together,14104,14104,0,movies-2012.csv,2012,1.0,0.0
6069,"I Was at Home, But...",14078,14078,0,movies-2020.csv,2020,1.0,0.0
6070,Shangri-La Suite,14073,14073,0,movies-2016.csv,2016,1.0,0.0
6071,Gayby,14062,14062,0,movies-2012.csv,2012,1.0,0.0
6072,6 Month Rule,14057,14057,0,movies-2012.csv,2012,1.0,0.0
6073,Head Games,14056,14056,0,movies-2012.csv,2012,1.0,0.0
6074,Chasing the Blues,14030,14030,0,movies-2018.csv,2018,1.0,0.0
6075,Il Futuro,14001,14001,0,movies-2013.csv,2013,1.0,0.0
6076,Screwball,13967,13967,0,movies-2019.csv,2019,1.0,0.0
6077,Yosemite,13931,13931,0,movies-2016.csv,2016,1.0,0.0
6078,Weed the People,13926,13926,0,movies-2018.csv,2018,1.0,0.0
6079,This Is Martin Bonner,13888,13888,0,movies-2013.csv,2013,1.0,0.0
6080,Falling Away,13869,13869,0,movies-2012.csv,2012,1.0,0.0
6081,Genesis,13856,6784,7072,movies-2019.csv,2019,0.4896073903002309,0.5103926096997691
6082,Backcountry,13848,13848,0,movies-2015.csv,2015,1.0,0.0
6083,Sympathy for Delicious,13826,13826,0,movies-2011.csv,2011,1.0,0.0
6084,Stavisky...,13793,13793,0,movies-2018.csv,2018,1.0,0.0
6085,The Pretty One,13769,13769,0,movies-2014.csv,2014,1.0,0.0
6086,A Space Program,13739,13739,0,movies-2016.csv,2016,1.0,0.0
6087,Dorfman in Love,13737,13737,0,movies-2013.csv,2013,1.0,0.0
6088,Time to Die,13707,13707,0,movies-2017.csv,2017,1.0,0.0
6089,Daisies,13692,13692,0,movies-2012.csv,2012,1.0,0.0
6090,This One's for the Ladies,13688,13688,0,movies-2019.csv,2019,1.0,0.0
6091,The Law in These Parts,13683,13683,0,movies-2012.csv,2012,1.0,0.0
6092,Tikkun,13671,13671,0,movies-2016.csv,2016,1.0,0.0
6093,Red Trees,13666,13666,0,movies-2017.csv,2017,1.0,0.0
6094,Fifi Howls from Happiness,13614,13614,0,movies-2014.csv,2014,1.0,0.0
6095,When the Iron Bird Flies: Tibetan Buddhism Arrives in the West,13598,13598,0,movies-2012.csv,2012,1.0,0.0
6096,Stray Dogs,13573,10433,3140,movies-2014.csv,2014,0.7686583658734252,0.23134163412657482
6097,Eli,13547,13547,0,movies-2015.csv,2015,1.0,0.0
6098,Dysfunctional Friends,13546,13546,0,movies-2012.csv,2012,1.0,0.0
6099,Shadowman,13498,13498,0,movies-2017.csv,2017,1.0,0.0
6100,Spices of Liberty,13463,13463,0,movies-2016.csv,2016,1.0,0.0
6101,War of the Worlds: Goliath,13385,13385,0,movies-2014.csv,2014,1.0,0.0
6102,Solaris 2017 Re-release,13352,0,13352,movies-2017.csv,2017,0.0,1.0
6103,Rapid Response,13294,13294,0,movies-2019.csv,2019,1.0,0.0
6104,Late Spring,13254,13254,0,movies-2016.csv,2016,1.0,0.0
6105,Days and Nights,13243,13243,0,movies-2014.csv,2014,1.0,0.0
6106,Our Blood is Wine,13210,13210,0,movies-2018.csv,2018,1.0,0.0
6107,"Intent to Destroy: Death, Denial & Depiction",13194,13194,0,movies-2017.csv,2017,1.0,0.0
6108,Sol LeWitt,13146,13146,0,movies-2014.csv,2014,1.0,0.0
6109,The Pleasures of Being Out of Step,13137,13137,0,movies-2014.csv,2014,1.0,0.0
6110,The Trouble with Bliss,13093,13093,0,movies-2012.csv,2012,1.0,0.0
6111,Under the Boardwalk: The Monopoly Story,13080,13080,0,movies-2011.csv,2011,1.0,0.0
6112,Nothing But a Man,13063,13063,0,movies-2012.csv,2012,1.0,0.0
6113,"How Much Does Your Building Weigh, Mr Foster? 2012 Re-release",13013,13013,0,movies-2012.csv,2012,1.0,0.0
6114,Bloodworth,12971,12971,0,movies-2011.csv,2011,1.0,0.0
6115,Like Me,12965,12965,0,movies-2018.csv,2018,1.0,0.0
6116,Duet for Cannibals 2019 re-release,12962,12962,0,movies-2019.csv,2019,1.0,0.0
6117,K2: Siren of the Himalayas,12959,12959,0,movies-2014.csv,2014,1.0,0.0
6118,The Last Rampage,12944,6294,6650,movies-2017.csv,2017,0.48624845488257107,0.5137515451174289
6119,A Green Story,12901,12901,0,movies-2013.csv,2013,1.0,0.0
6120,Taipei Story,12897,12897,0,movies-2017.csv,2017,1.0,0.0
6121,Permanent,12847,12847,0,movies-2017.csv,2017,1.0,0.0
6122,Junction 48,12795,12795,0,movies-2017.csv,2017,1.0,0.0
6123,Yakuza Apocalypse,12756,12756,0,movies-2015.csv,2015,1.0,0.0
6124,Virginia,12728,12728,0,movies-2012.csv,2012,1.0,0.0
6125,Breakdance Academy 2013 Re-release,12708,12708,0,movies-2013.csv,2013,1.0,0.0
6126,Concerning Violence,12680,12680,0,movies-2014.csv,2014,1.0,0.0
6127,Heal,12668,12668,0,movies-2017.csv,2017,1.0,0.0
6128,Bhopal: A Prayer for Rain,12628,12628,0,movies-2014.csv,2014,1.0,0.0
6129,Kangaroo,12626,4547,8079,movies-2018.csv,2018,0.3601298907017266,0.6398701092982734
6130,American Socialist: The Life and Times of Eugene Victor Debs,12609,12609,0,movies-2018.csv,2018,1.0,0.0
6131,Boy Meets Girl,12589,12589,0,movies-2014.csv,2014,1.0,0.0
